"mat.nr","name","gender","birthday","course","semester","subject","attempt","score"
"299768","Davis, Kyle","m",2002-06-15,"Ba CS",5,"Data Bases",2,84
"418397","Worthington, Yerusalem","f",1995-04-14,"Ba CS",8,"Software Engineering",3,78
"568147","Yeturi, Sam","m",1993-04-24,"Ba CS",4,"OOP",3,84
"613020","Perkins, Felicia","f",1994-02-26,"Ba CS",6,"Formal Languages",3,95
"906216","Nguyen, Kaleb","m",1992-11-16,"Ba BIS",15,"Mathematics",3,100
"463237","Blanco, Keith","m",1996-01-01,"Ba BIS",9,"Computer Networks",3,91
"430240","al-Nasir, Talaal","m",1994-10-19,"Ba CS",3,"Computer Networks",3,98
"714018","Johnson, Colen","m",1991-03-20,"Ba CS",4,"Formal Languages",3,90
"856333","Sharza, Michael","m",1993-02-18,"Ba CS",7,"Software Engineering",3,91
"237622","el-Masih, Dhaakir","m",2004-07-22,"Ba CS",20,"Computer Networks",3,91
"944882","al-Mohiuddin, Aiman","m",1997-03-09,"Ba BIS",8,"Data Bases",3,91
"170108","Usher-Zamora, Jonathan","m",1996-02-03,"Ba CS",6,"Software Engineering",3,94
"626020","Sepulveda, Michael","m",1999-12-11,"Ba BIS",4,"Software Engineering",3,91
"510166","Suarez, Roland","m",1995-10-26,"Ba CS",3,"OOP",3,96
"281224","Wingo, Kedrick","m",1991-11-06,"Ba CS",2,"OOP",3,88
"462280","Xiong, Isaac","m",2002-01-29,"Ba CS",1,"OOP",3,92
"978520","Bovenzi, Sesar","m",1996-12-07,"Ba CS",8,"Formal Languages",3,85
"704485","Henderson, Dakota","m",1990-05-10,"Ba BIS",10,"Data Bases",3,84
"449048","Broeren, Cierra","f",2000-04-27,"Ba CS",3,"Formal Languages",3,91
"264689","el-Meer, Minnah","f",1993-04-12,"Ba CS",9,"Formal Languages",3,91
"116091","Lopez Navas, Craig","m",1994-08-17,"Ba CS",8,"Software Engineering",3,79
"691727","Webb, Donovan","m",1994-03-27,"Ba CS",6,"Software Engineering",3,86
"790502","Manivanh, Jimmy","m",1994-11-25,"Ba BIS",10,"OOP",3,85
"139145","Parker, Sesugh","m",1995-01-26,"Ba CS",14,"Mathematics",3,96
"243517","Long, Avenito","m",1992-02-17,"Ba CS",1,"Data Bases",3,87
"531001","Anderson, Kevin","m",1999-02-14,"Ba CS",6,"Formal Languages",3,84
"228103","Stephens, Michileen","f",2004-11-19,"Ba BIS",3,"OOP",3,87
"762295","el-Faraj, Naazim","m",2000-11-29,"Ba CS",1,"Data Bases",3,99
"263167","al-Basa, Rabi","m",1994-06-12,"Ba CS",2,"OOP",3,95
"768276","Weaver, Carinton","m",2001-01-15,"Ba CS",6,"Mathematics",3,96
"634933","el-Hoque, Abood","m",1997-12-21,"Ba CS",6,"Formal Languages",3,96
"771621","Kielty, Tanner","m",2001-05-30,"Ba BIS",4,"Computer Networks",3,91
"192772","Lee, Huyen","f",1998-11-08,"Ba CS",3,"Formal Languages",3,84
"606632","Montez, Juan","m",1996-09-20,"Ba CS",20,"Mathematics",3,75
"344967","Daniel, Adrian Phil","m",1997-06-29,"Ba CS",8,"Software Engineering",3,93
"712318","Burgos, Jordan","m",1992-04-08,"Ba CS",4,"Formal Languages",3,88
"848671","Garza, Mystic","f",2000-03-31,"Ba CS",6,"Software Engineering",3,87
"460373","Ortiz, Brittney","f",1991-10-04,"Ba BIS",4,"Software Engineering",3,97
"941716","Rocha, Ronald","m",2001-05-16,"Ba CS",10,"Data Bases",3,94
"276869","al-Mina, Dhaafir","m",2004-12-05,"Ba CS",7,"OOP",3,89
"714018","Johnson, Colen","m",1991-03-20,"Ba CS",4,"OOP",3,80
"484259","el-Nazar, Badri","m",1994-11-16,"Ba BIS",10,"Mathematics",3,95
"311408","Culbertson, Tyler","m",2004-02-24,"Ba CS",4,"Formal Languages",3,92
"495369","Van, Andrew","m",1990-05-21,"Ba BIS",20,"Software Engineering",3,86
"429896","Mattson, Brianna","f",2004-02-25,"Ba CS",1,"Formal Languages",3,89
"116091","Lopez Navas, Craig","m",1994-08-17,"Ba CS",8,"Formal Languages",3,90
"744549","el-Hosein, Maa'iz","m",2004-07-14,"Ba CS",4,"Mathematics",3,93
"495369","Van, Andrew","m",1990-05-21,"Ba BIS",20,"Data Bases",3,89
"706156","Clyde, Alexander","m",2004-08-09,"Ba CS",8,"Formal Languages",3,90
"664301","Hassell, Lewis","m",1999-02-27,"Ba BIS",2,"Mathematics",3,89
"849266","al-Dallal, Naasif","m",1995-05-27,"Ba CS",7,"Mathematics",3,87
"511829","al-Munir, Izzat","m",1999-07-01,"Ba BIS",5,"Computer Networks",3,96
"607194","Worley, Garrett","m",1996-03-02,"Ba CS",10,"Software Engineering",3,87
"560323","Holmlund, Jesse","m",1990-02-22,"Ba CS",16,"Computer Networks",3,98
"643179","Cooper, Rakem","m",1994-01-31,"Ba BIS",7,"Software Engineering",3,92
"645061","Williamson, Michael","m",1999-07-24,"Ba BIS",11,"Mathematics",3,89
"938987","Watters, Anthony","m",1994-06-02,"Ba BIS",5,"Formal Languages",3,90
"504182","Ejigu, Johnique","f",1998-01-09,"Ba CS",10,"Software Engineering",3,96
"545253","Williams, John","m",2000-04-30,"Ba BIS",10,"OOP",3,90
"714141","Chu, Malcolm","m",1994-10-01,"Ba CS",6,"Software Engineering",3,84
"243537","Milojevic, Nolan","m",1990-08-06,"Ba CS",10,"OOP",3,97
"417681","Chaparro, Erik","m",2002-06-30,"Ba BIS",6,"Computer Networks",3,83
"258005","Breakfield, Adam","m",1997-11-12,"Ba CS",10,"Software Engineering",3,88
"170783","Puentes, Ailec","m",2003-07-07,"Ba CS",18,"OOP",3,94
"691727","Webb, Donovan","m",1994-03-27,"Ba CS",6,"Formal Languages",3,90
"179843","Bol, Ronnie","f",2002-01-19,"Ba CS",10,"Data Bases",3,88
"640342","Watson, James","m",1999-09-08,"Ba BIS",8,"Computer Networks",3,84
"818393","el-Ahsan, Saif","m",1995-03-19,"Ba BIS",9,"Mathematics",3,89
"827641","al-Hoda, Khaleefa","m",1993-08-11,"Ba BIS",19,"Software Engineering",3,92
"661479","Hagos, Alicia","f",2003-10-17,"Ba BIS",17,"Formal Languages",3,82
"902383","Mccarty, Gal","f",2003-08-04,"Ba CS",6,"Computer Networks",3,90
"278015","Martinez, Devin","f",1993-11-04,"Ba CS",4,"OOP",3,90
"434301","Velazquez, Jasmine","f",2000-05-14,"Ba CS",10,"Mathematics",3,90
"359585","al-Miah, Zaahira","f",2001-06-14,"Ba CS",20,"Software Engineering",3,95
"294113","Henderson, Javier","m",1992-11-19,"Ba CS",9,"Computer Networks",3,87
"914434","Punay, Prodeo","m",2000-09-02,"Ba CS",3,"Software Engineering",3,90
"349093","Prado, Allen","m",1998-07-06,"Ba CS",8,"OOP",3,86
"206631","el-Hares, Mus'ab","m",2002-06-21,"Ba CS",2,"Software Engineering",3,91
"861614","Molalegne, Michael","m",1994-12-20,"Ba CS",6,"Data Bases",3,87
"862626","Yu, Justin","m",1990-03-20,"Ba CS",5,"Formal Languages",3,92
"894559","Krpan, Nastashia","f",1999-10-26,"Ba CS",17,"Software Engineering",3,89
"935411","Gambor, Devundrick","m",1993-10-04,"Ba CS",9,"Mathematics",3,91
"753321","el-Wahba, Mayyaada","f",1997-12-19,"Ba CS",15,"Software Engineering",3,95
"196179","Ward, Khaiir","m",1993-11-22,"Ba BIS",10,"Computer Networks",3,85
"108186","Mendez, Rocky","m",1992-12-23,"Ba CS",1,"Software Engineering",3,87
"377162","Jiles, Malaki","m",1997-11-13,"Ba CS",20,"Computer Networks",3,90
"763855","Anaya, Bryce","m",1993-06-03,"Ba CS",5,"Formal Languages",3,99
"528491","Escudero, Steven","m",2004-07-13,"Ba CS",4,"Computer Networks",3,89
"299768","Davis, Kyle","m",2002-06-15,"Ba CS",5,"Mathematics",3,103
"237442","Eltagonde, Kelsey","f",1997-10-19,"Ba CS",4,"Computer Networks",3,87
"747092","Pavlik, Nicholas","m",2003-10-23,"Ba CS",4,"OOP",3,87
"142196","Gutierrez, Juan","m",2001-08-06,"Ba CS",8,"Computer Networks",3,89
"515590","el-Pashia, Waliyya","f",1996-12-26,"Ba CS",11,"Data Bases",3,82
"139145","Parker, Sesugh","m",1995-01-26,"Ba CS",14,"Data Bases",3,94
"804711","el-Rabbani, Yaasir","m",2001-04-16,"Ba BIS",1,"Mathematics",3,90
"763855","Anaya, Bryce","m",1993-06-03,"Ba CS",5,"Data Bases",3,89
"354678","Okazaki, Cyrus","m",1991-04-19,"Ba CS",10,"Data Bases",3,84
"303980","Gonzalez Morales, Michael","m",2003-04-27,"Ba CS",7,"Computer Networks",3,92
"480775","Bermudes, Eduardo","m",1991-07-14,"Ba CS",1,"Formal Languages",3,95
"620611","Napue, Jamill","m",2003-11-12,"Ba BIS",2,"OOP",3,87
"142196","Gutierrez, Juan","m",2001-08-06,"Ba CS",8,"Software Engineering",3,93
"588397","Stewart, Andrew","m",2003-09-11,"Ba BIS",5,"Software Engineering",3,96
"990868","Scarborough, Jermille","m",1993-09-11,"Ba CS",6,"Mathematics",3,93
"186828","el-Rashid, Daamir","m",1997-03-05,"Ba CS",20,"OOP",3,91
"249605","al-Satter, Awad","m",1991-10-31,"Ba CS",10,"Mathematics",3,97
"561957","Bustillos, George","m",1993-02-08,"Ba CS",1,"Software Engineering",3,85
"713903","Santistevan, Jaqueline","f",1994-02-08,"Ba CS",6,"Computer Networks",3,91
"107439","Williams, Jacob","m",1994-08-14,"Ba CS",9,"Data Bases",3,85
"119309","el-Baccus, Shaafi","m",1995-01-21,"Ba CS",4,"Software Engineering",3,92
"665978","Ditlevson, Morgan","m",2004-10-25,"Ba CS",6,"OOP",3,88
"891120","Whiteside, Kingahnah","m",1992-06-27,"Ba BIS",4,"Data Bases",3,89
"964593","Clawson, Trevor","m",2001-08-01,"Ba BIS",8,"OOP",3,88
"463237","Blanco, Keith","m",1996-01-01,"Ba BIS",9,"Software Engineering",3,96
"737427","Marshall, Bruce","m",1997-08-15,"Ba CS",2,"Software Engineering",3,90
"124345","Johnson, Josiah","m",2002-07-04,"Ba CS",2,"Data Bases",3,81
"665978","Ditlevson, Morgan","m",2004-10-25,"Ba CS",6,"Computer Networks",3,103
"729372","Ferretti, Christopher","m",1996-03-19,"Ba CS",3,"Computer Networks",3,86
"260545","Ruiz, Daniel","m",2001-09-04,"Ba CS",5,"Data Bases",3,93
"345029","Hernandez, Jorge","m",1997-09-03,"Ba BIS",8,"Computer Networks",3,91
"647370","Oaxaca, Kyle","m",1994-08-12,"Ba BIS",8,"Software Engineering",3,87
"276168","al-Dia, Haakima","f",2001-04-01,"Ba BIS",8,"Data Bases",3,93
"722045","Angel, Kimberly","f",1992-12-05,"Ba CS",10,"Data Bases",3,89
"326706","Montano, Richard","m",2004-01-11,"Ba CS",4,"Data Bases",3,87
"457791","Lo, Joanna","f",1990-10-12,"Ba CS",1,"Software Engineering",3,91
"436559","Gettler-Romero, Aaron","m",1995-04-30,"Ba CS",7,"Software Engineering",3,85
"672177","Gray, Tyzeijah","f",1991-02-12,"Ba CS",4,"Mathematics",3,91
"784621","al-Ghazal, Suwailim","m",2001-11-07,"Ba CS",6,"Mathematics",3,87
"200091","Thompson, Kenyon","m",2001-06-22,"Ba CS",8,"Data Bases",3,81
"772571","al-Sadri, Zufar","m",2001-10-07,"Ba CS",4,"Software Engineering",3,83
"223826","Valenzuela Burciaga, James","m",1991-10-21,"Ba CS",8,"Computer Networks",3,94
"901628","Macias, Javier","m",1990-04-23,"Ba CS",19,"Computer Networks",3,94
"775862","el-Mansour, Awaatif","f",1998-02-27,"Ba CS",2,"Formal Languages",3,84
"441623","Stegmayer, Akshay","m",1997-04-11,"Ba CS",20,"Software Engineering",3,88
"294113","Henderson, Javier","m",1992-11-19,"Ba CS",9,"Data Bases",3,88
"727102","Bloomfield, Benjamin","m",2000-09-05,"Ba BIS",12,"Data Bases",3,83
"664970","Silva, Deion","m",1991-06-07,"Ba BIS",8,"Data Bases",3,91
"302131","Punzal, Adolf","m",1991-07-25,"Ba CS",2,"Software Engineering",3,92
"857148","Enriquez Zapata, Shane","m",1990-10-31,"Ba CS",5,"Data Bases",3,93
"826971","Cunningham, Steven","m",1990-12-14,"Ba BIS",4,"Formal Languages",3,90
"356899","Morgan, Mika","f",1998-10-23,"Ba CS",7,"Computer Networks",3,97
"634933","el-Hoque, Abood","m",1997-12-21,"Ba CS",6,"Computer Networks",3,93
"868199","el-Yousef, Mishaari","m",1994-02-23,"Ba CS",6,"Software Engineering",3,86
"801129","Garcia-Delacruz, Isaih","m",1992-04-18,"Ba CS",9,"Computer Networks",3,84
